text,label
"from last week i'am feeling back pain, lumbar, radiates to back of the thigh",symptom_checker
"since last week i have back pain, lumbar, radiates to back of the thigh",symptom_checker
"since last week i feel back pain, lumbar, radiates to back of the thigh",symptom_checker
"from yesterday i have back pain, lumbar, radiates to back of the thigh",symptom_checker
"i have been suffering from back pain, lumbar, radiates to back of the thigh",symptom_checker
"i have problem of back pain, lumbar, radiates to back of the thigh",symptom_checker
"back pain, lumbar, radiating to the groin",symptom_checker
"i think i have back pain, lumbar, radiating to the groin",symptom_checker
"i feel like back pain, lumbar, radiating to the groin",symptom_checker
"i have back pain, lumbar, radiating to the groin",symptom_checker
"can you help me with back pain, lumbar, radiating to the groin",symptom_checker
"i'am feeling back pain, lumbar, radiating to the groin",symptom_checker
"from last week i'am feeling back pain, lumbar, radiating to the groin",symptom_checker
"since last week i have back pain, lumbar, radiating to the groin",symptom_checker
"since last week i feel back pain, lumbar, radiating to the groin",symptom_checker
"from yesterday i have back pain, lumbar, radiating to the groin",symptom_checker
"i have been suffering from back pain, lumbar, radiating to the groin",symptom_checker
"i have problem of back pain, lumbar, radiating to the groin",symptom_checker
"back pain, severe",symptom_checker
"i think i have back pain, severe",symptom_checker
"i feel like back pain, severe",symptom_checker
"i have back pain, severe",symptom_checker
"can you help me with back pain, severe",symptom_checker
"i'am feeling back pain, severe",symptom_checker
"from last week i'am feeling back pain, severe",symptom_checker
"since last week i have back pain, severe",symptom_checker
"since last week i feel back pain, severe",symptom_checker
"from yesterday i have back pain, severe",symptom_checker
"i have been suffering from back pain, severe",symptom_checker
"i have problem of back pain, severe",symptom_checker
"back pain, subsides during rest",symptom_checker
"i think i have back pain, subsides during rest",symptom_checker
"i feel like back pain, subsides during rest",symptom_checker
"i have back pain, subsides during rest",symptom_checker
"can you help me with back pain, subsides during rest",symptom_checker
"i'am feeling back pain, subsides during rest",symptom_checker
"from last week i'am feeling back pain, subsides during rest",symptom_checker
"since last week i have back pain, subsides during rest",symptom_checker
"since last week i feel back pain, subsides during rest",symptom_checker
"from yesterday i have back pain, subsides during rest",symptom_checker
"i have been suffering from back pain, subsides during rest",symptom_checker
"i have problem of back pain, subsides during rest",symptom_checker
"back pain, sudden",symptom_checker
"i think i have back pain, sudden",symptom_checker
"i feel like back pain, sudden",symptom_checker
"i have back pain, sudden",symptom_checker
"can you help me with back pain, sudden",symptom_checker
"i'am feeling back pain, sudden",symptom_checker
"from last week i'am feeling back pain, sudden",symptom_checker
"since last week i have back pain, sudden",symptom_checker
"since last week i feel back pain, sudden",symptom_checker
"from yesterday i have back pain, sudden",symptom_checker
"i have been suffering from back pain, sudden",symptom_checker
"i have problem of back pain, sudden",symptom_checker
"back pain, thoracic",symptom_checker
"i think i have back pain, thoracic",symptom_checker
"i feel like back pain, thoracic",symptom_checker
"i have back pain, thoracic",symptom_checker
"can you help me with back pain, thoracic",symptom_checker
"i'am feeling back pain, thoracic",symptom_checker
"from last week i'am feeling back pain, thoracic",symptom_checker
"since last week i have back pain, thoracic",symptom_checker
"since last week i feel back pain, thoracic",symptom_checker
"from yesterday i have back pain, thoracic",symptom_checker
"i have been suffering from back pain, thoracic",symptom_checker
"i have problem of back pain, thoracic",symptom_checker
"back pain, with flare-ups and remissions",symptom_checker
"i think i have back pain, with flare-ups and remissions",symptom_checker
"i feel like back pain, with flare-ups and remissions",symptom_checker
"i have back pain, with flare-ups and remissions",symptom_checker
"can you help me with back pain, with flare-ups and remissions",symptom_checker
"i'am feeling back pain, with flare-ups and remissions",symptom_checker
"from last week i'am feeling back pain, with flare-ups and remissions",symptom_checker
"since last week i have back pain, with flare-ups and remissions",symptom_checker
"since last week i feel back pain, with flare-ups and remissions",symptom_checker
"from yesterday i have back pain, with flare-ups and remissions",symptom_checker
"i have been suffering from back pain, with flare-ups and remissions",symptom_checker
"i have problem of back pain, with flare-ups and remissions",symptom_checker
behavioral changes,symptom_checker
i think i have behavioral changes,symptom_checker
i feel like behavioral changes,symptom_checker
i have behavioral changes,symptom_checker
can you help me with behavioral changes,symptom_checker
i'am feeling behavioral changes,symptom_checker
from last week i'am feeling behavioral changes,symptom_checker
since last week i have behavioral changes,symptom_checker
since last week i feel behavioral changes,symptom_checker
from yesterday i have behavioral changes,symptom_checker
i have been suffering from behavioral changes,symptom_checker
i have problem of behavioral changes,symptom_checker
"behavioral changes, personality",symptom_checker
"i think i have behavioral changes, personality",symptom_checker
"i feel like behavioral changes, personality",symptom_checker
"i have behavioral changes, personality",symptom_checker
"can you help me with behavioral changes, personality",symptom_checker
"i'am feeling behavioral changes, personality",symptom_checker
"from last week i'am feeling behavioral changes, personality",symptom_checker
"since last week i have behavioral changes, personality",symptom_checker
"since last week i feel behavioral changes, personality",symptom_checker
"from yesterday i have behavioral changes, personality",symptom_checker
"i have been suffering from behavioral changes, personality",symptom_checker
"i have problem of behavioral changes, personality",symptom_checker
behavior ignoring consequences and social norms,symptom_checker
i think i have behavior ignoring consequences and social norms,symptom_checker
i feel like behavior ignoring consequences and social norms,symptom_checker
i have behavior ignoring consequences and social norms,symptom_checker
can you help me with behavior ignoring consequences and social norms,symptom_checker
i'am feeling behavior ignoring consequences and social norms,symptom_checker
from last week i'am feeling behavior ignoring consequences and social norms,symptom_checker
since last week i have behavior ignoring consequences and social norms,symptom_checker
since last week i feel behavior ignoring consequences and social norms,symptom_checker
from yesterday i have behavior ignoring consequences and social norms,symptom_checker
i have been suffering from behavior ignoring consequences and social norms,symptom_checker
i have problem of behavior ignoring consequences and social norms,symptom_checker
belching,symptom_checker
i think i have belching,symptom_checker
i feel like belching,symptom_checker
i have belching,symptom_checker
can you help me with belching,symptom_checker
i'am feeling belching,symptom_checker
from last week i'am feeling belching,symptom_checker
since last week i have belching,symptom_checker
since last week i feel belching,symptom_checker
from yesterday i have belching,symptom_checker
i have been suffering from belching,symptom_checker
i have problem of belching,symptom_checker
bilateral absence of achilles tendon reflex,symptom_checker
i think i have bilateral absence of achilles tendon reflex,symptom_checker
i feel like bilateral absence of achilles tendon reflex,symptom_checker
i have bilateral absence of achilles tendon reflex,symptom_checker
can you help me with bilateral absence of achilles tendon reflex,symptom_checker
i'am feeling bilateral absence of achilles tendon reflex,symptom_checker
from last week i'am feeling bilateral absence of achilles tendon reflex,symptom_checker
